Test,Function,Failed,Passed,Occurrence_Count,Failure_Count,Success_Count,Tarantula_Score,SBI_Score,Jaccard_Score,Ochiai_Score,Average_Score
testIterateRangeBounds,org/jfree/data/xy/AbstractIntervalXYDataset:getStartYValue:(II)D,False,True,4,1.0,3.0,0.9587274290627688,0.25,0.02857142857142857,0.08838834764831843,0.33142180132062893
testDrawWithNullInfo,org/jfree/chart/axis/DateAxis:hashCode:()I,False,True,4,1.0,3.0,0.9587274290627688,0.25,0.02857142857142857,0.08838834764831843,0.33142180132062893
testSerialization1,org/jfree/data/statistics/DefaultStatisticalCategoryDataset:equals:(Ljava/lang/Object;)Z,False,True,4,1.0,3.0,0.9587274290627688,0.25,0.02857142857142857,0.08838834764831843,0.33142180132062893
testSerialization,org/jfree/chart/renderer/category/StackedAreaRenderer:equals:(Ljava/lang/Object;)Z,True,False,4,1.0,3.0,0.9587274290627688,0.25,0.02857142857142857,0.08838834764831843,0.33142180132062893
testSortByKeyDescending,org/jfree/data/KeyedValueComparator:compare:(Ljava/lang/Object;Ljava/lang/Object;)I,False,True,4,1.0,3.0,0.9587274290627688,0.25,0.02857142857142857,0.08838834764831843,0.33142180132062893
testSortByKeyDescending,org/jfree/data/KeyedValueComparator:<init>:(Lorg/jfree/data/KeyedValueComparatorType;Lorg/jfree/util/SortOrder;)V,False,True,4,1.0,3.0,0.9587274290627688,0.25,0.02857142857142857,0.08838834764831843,0.33142180132062893
testDrawWithNullInfo,org/jfree/chart/renderer/category/GradientBarPainter:paintBar:(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/category/BarRenderer;IILjava/awt/geom/RectangularShape;Lorg/jfree/ui/RectangleEdge;)V,False,True,4,1.0,3.0,0.9587274290627688,0.25,0.02857142857142857,0.08838834764831843,0.33142180132062893
testEquals,org/jfree/data/gantt/TaskSeriesCollection:getColumnCount:()I,False,True,4,1.0,3.0,0.9587274290627688,0.25,0.02857142857142857,0.08838834764831843,0.33142180132062893
testIterateRangeBounds,org/jfree/data/xy/AbstractIntervalXYDataset:getEndYValue:(II)D,False,True,4,1.0,3.0,0.9587274290627688,0.25,0.02857142857142857,0.08838834764831843,0.33142180132062893
testGetStartValue,org/jfree/data/gantt/TaskSeriesCollection:getStartValue:(II)Ljava/lang/Number;,False,True,4,1.0,3.0,0.9587274290627688,0.25,0.02857142857142857,0.08838834764831843,0.33142180132062893
testGetStartValue,org/jfree/data/gantt/TaskSeriesCollection:getStartValue:(Ljava/lang/Comparable;Ljava/lang/Comparable;)Ljava/lang/Number;,False,True,4,1.0,3.0,0.9587274290627688,0.25,0.02857142857142857,0.08838834764831843,0.33142180132062893
testSerialization,org/jfree/chart/renderer/AreaRendererEndType:equals:(Ljava/lang/Object;)Z,False,True,11,2.0,9.0,0.9393428812131425,0.18181818181818182,0.04878048780487805,0.10660035817780521,0.3191354772535019
testGetRangeBounds2,org/jfree/data/time/TimeSeries:findValueRange:(Lorg/jfree/data/Range;Lorg/jfree/data/time/TimePeriodAnchor;Ljava/util/TimeZone;)Lorg/jfree/data/Range;,False,True,5,1.0,4.0,0.9457167090754877,0.2,0.027777777777777776,0.07905694150420949,0.3131378570893687
testDrawWithNullInfo,org/jfree/chart/ChartFactory:createGanttChart:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/IntervalCategoryDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,False,True,5,1.0,4.0,0.9457167090754877,0.2,0.027777777777777776,0.07905694150420949,0.3131378570893687
testDrawWithNullInfo,org/jfree/chart/axis/AxisState:cursorUp:(D)V,False,True,5,1.0,4.0,0.9457167090754877,0.2,0.027777777777777776,0.07905694150420949,0.3131378570893687
testBug2201869,org/jfree/data/time/Month:previous:()Lorg/jfree/data/time/RegularTimePeriod;,False,True,5,1.0,4.0,0.9457167090754877,0.2,0.027777777777777776,0.07905694150420949,0.3131378570893687
testCloning,org/jfree/chart/renderer/GrayPaintScale:getLowerBound:()D,False,True,5,1.0,4.0,0.9457167090754877,0.2,0.027777777777777776,0.07905694150420949,0.3131378570893687
testCloning,org/jfree/chart/renderer/GrayPaintScale:getUpperBound:()D,False,True,5,1.0,4.0,0.9457167090754877,0.2,0.027777777777777776,0.07905694150420949,0.3131378570893687
testHashCode,org/jfree/chart/labels/AbstractCategoryItemLabelGenerator:hashCode:()I,False,True,5,1.0,4.0,0.9457167090754877,0.2,0.027777777777777776,0.07905694150420949,0.3131378570893687
testCombineIgnoringNaN,org/jfree/data/Range:combineIgnoringNaN:(Lorg/jfree/data/Range;Lorg/jfree/data/Range;)Lorg/jfree/data/Range;,False,True,5,1.0,4.0,0.9457167090754877,0.2,0.027777777777777776,0.07905694150420949,0.3131378570893687
testCloning2,org/jfree/chart/axis/AxisSpace:equals:(Ljava/lang/Object;)Z,True,False,5,1.0,4.0,0.9457167090754877,0.2,0.027777777777777776,0.07905694150420949,0.3131378570893687
testSetSeriesToolTipGenerator,org/jfree/chart/renderer/category/BarRenderer:getBase:()D,False,True,5,1.0,4.0,0.9457167090754877,0.2,0.027777777777777776,0.07905694150420949,0.3131378570893687
testSetSeriesToolTipGenerator,org/jfree/chart/ChartFactory:createStackedBarChart:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,False,True,5,1.0,4.0,0.9457167090754877,0.2,0.027777777777777776,0.07905694150420949,0.3131378570893687
testBug2201869,org/jfree/chart/axis/DateAxis:isHiddenValue:(J)Z,False,True,5,1.0,4.0,0.9457167090754877,0.2,0.027777777777777776,0.07905694150420949,0.3131378570893687
testClone,org/jfree/data/DataUtilities:equal:([[D[[D)Z,False,True,5,1.0,4.0,0.9457167090754877,0.2,0.027777777777777776,0.07905694150420949,0.3131378570893687
testDrawWithNullInfo,org/jfree/chart/labels/StandardXYToolTipGenerator:getTimeSeriesInstance:()Lorg/jfree/chart/labels/StandardXYToolTipGenerator;,False,True,5,1.0,4.0,0.9457167090754877,0.2,0.027777777777777776,0.07905694150420949,0.3131378570893687
testPublicCloneable,org/jfree/chart/labels/SymbolicXYItemLabelGenerator:<init>:()V,False,True,5,1.0,4.0,0.9457167090754877,0.2,0.027777777777777776,0.07905694150420949,0.3131378570893687
testGetRangeBounds2,org/jfree/data/time/RegularTimePeriod:getMillisecond:(Lorg/jfree/data/time/TimePeriodAnchor;Ljava/util/Calendar;)J,False,True,5,1.0,4.0,0.9457167090754877,0.2,0.027777777777777776,0.07905694150420949,0.3131378570893687
testBug2201869,org/jfree/chart/axis/DateAxis:correctTickDateForPosition:(Ljava/util/Date;Lorg/jfree/chart/axis/DateTickUnit;Lorg/jfree/chart/axis/DateTickMarkPosition;)Ljava/util/Date;,False,True,5,1.0,4.0,0.9457167090754877,0.2,0.027777777777777776,0.07905694150420949,0.3131378570893687
testReplaceDataset,org/jfree/data/general/DatasetUtilities:findDomainBounds:(Lorg/jfree/data/xy/XYDataset;Z)Lorg/jfree/data/Range;,False,True,32,4.0,28.0,0.908720456397718,0.125,0.06666666666666667,0.125,0.30634678076609617
testHashCode,org/jfree/chart/axis/LogAxis:<init>:(Ljava/lang/String;)V,False,True,13,2.0,11.0,0.9268495428096425,0.15384615384615385,0.046511627906976744,0.09805806756909202,0.3063163480329663
testSerialization3,org/jfree/chart/axis/CategoryAnchor:toString:()Ljava/lang/String;,False,True,13,2.0,11.0,0.9268495428096425,0.15384615384615385,0.046511627906976744,0.09805806756909202,0.3063163480329663
testDrawWithNullInfo,org/jfree/chart/axis/DateAxis:configure:()V,False,True,14,2.0,12.0,0.920726672171759,0.14285714285714285,0.045454545454545456,0.0944911182523068,0.3008823696839385
testHashCode,org/jfree/chart/axis/ValueAxis:setDefaultAutoRange:(Lorg/jfree/data/Range;)V,False,True,14,2.0,12.0,0.920726672171759,0.14285714285714285,0.045454545454545456,0.0944911182523068,0.3008823696839385
testDrawWithNullInfo,org/jfree/chart/labels/StandardXYToolTipGenerator:<init>:(Ljava/lang/String;Ljava/text/DateFormat;Ljava/text/NumberFormat;)V,False,True,6,1.0,5.0,0.9330543933054394,0.16666666666666666,0.02702702702702703,0.07216878364870323,0.2997292176619591
testDrawWithNullInfo,org/jfree/chart/axis/TickUnits:getCeilingTickUnit:(Lorg/jfree/chart/axis/TickUnit;)Lorg/jfree/chart/axis/TickUnit;,False,True,6,1.0,5.0,0.9330543933054394,0.16666666666666666,0.02702702702702703,0.07216878364870323,0.2997292176619591
testEquals,org/jfree/chart/axis/DateTickMarkPosition:toString:()Ljava/lang/String;,False,True,6,1.0,5.0,0.9330543933054394,0.16666666666666666,0.02702702702702703,0.07216878364870323,0.2997292176619591
testDrawWithNullInfo,org/jfree/chart/axis/DateAxis:selectAutoTickUnit:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/ui/RectangleEdge;)V,False,True,6,1.0,5.0,0.9330543933054394,0.16666666666666666,0.02702702702702703,0.07216878364870323,0.2997292176619591
testCloning2,org/jfree/chart/plot/CategoryPlot:cloneMarkerMap:(Ljava/util/Map;)Ljava/util/Map;,True,False,6,1.0,5.0,0.9330543933054394,0.16666666666666666,0.02702702702702703,0.07216878364870323,0.2997292176619591
testDrawWithNullInfo,org/jfree/chart/axis/TickUnits:getCeilingTickUnit:(D)Lorg/jfree/chart/axis/TickUnit;,False,True,6,1.0,5.0,0.9330543933054394,0.16666666666666666,0.02702702702702703,0.07216878364870323,0.2997292176619591
testDrawWithNullInfo,org/jfree/chart/labels/AbstractXYItemLabelGenerator:<init>:(Ljava/lang/String;Ljava/text/DateFormat;Ljava/text/NumberFormat;)V,False,True,6,1.0,5.0,0.9330543933054394,0.16666666666666666,0.02702702702702703,0.07216878364870323,0.2997292176619591
testCloning2,org/jfree/chart/plot/CategoryPlot:clone:()Ljava/lang/Object;,True,False,6,1.0,5.0,0.9330543933054394,0.16666666666666666,0.02702702702702703,0.07216878364870323,0.2997292176619591
testAddValue,org/jfree/data/time/TimeSeries:getValue:(I)Ljava/lang/Number;,False,True,6,1.0,5.0,0.9330543933054394,0.16666666666666666,0.02702702702702703,0.07216878364870323,0.2997292176619591
testDrawWithNullInfo,org/jfree/chart/axis/DateAxis:valueToJava2D:(DLjava/awt/geom/Rectangle2D;Lorg/jfree/ui/RectangleEdge;)D,False,True,6,1.0,5.0,0.9330543933054394,0.16666666666666666,0.02702702702702703,0.07216878364870323,0.2997292176619591
testSetSeriesToolTipGenerator,org/jfree/chart/renderer/category/StackedBarRenderer:findRangeBounds:(Lorg/jfree/data/category/CategoryDataset;)Lorg/jfree/data/Range;,False,True,6,1.0,5.0,0.9330543933054394,0.16666666666666666,0.02702702702702703,0.07216878364870323,0.2997292176619591
testDrawWithNullInfo,org/jfree/data/time/DateRange:<init>:()V,False,True,6,1.0,5.0,0.9330543933054394,0.16666666666666666,0.02702702702702703,0.07216878364870323,0.2997292176619591
testDrawWithNullInfo,org/jfree/chart/axis/DateAxis:selectHorizontalAutoTickUnit:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/ui/RectangleEdge;)V,False,True,6,1.0,5.0,0.9330543933054394,0.16666666666666666,0.02702702702702703,0.07216878364870323,0.2997292176619591
testDrawWithNullInfo,org/jfree/chart/axis/DateAxis:estimateMaximumTickLabelWidth:(Ljava/awt/Graphics2D;Lorg/jfree/chart/axis/DateTickUnit;)D,False,True,6,1.0,5.0,0.9330543933054394,0.16666666666666666,0.02702702702702703,0.07216878364870323,0.2997292176619591
testBug2201869,org/jfree/chart/axis/DateAxis:calculateDateForPosition:(Lorg/jfree/data/time/RegularTimePeriod;Lorg/jfree/chart/axis/DateTickMarkPosition;)Ljava/util/Date;,False,True,6,1.0,5.0,0.9330543933054394,0.16666666666666666,0.02702702702702703,0.07216878364870323,0.2997292176619591
testClearObservations,org/jfree/data/statistics/SimpleHistogramBin:setItemCount:(I)V,False,True,6,1.0,5.0,0.9330543933054394,0.16666666666666666,0.02702702702702703,0.07216878364870323,0.2997292176619591
testCloning,org/jfree/chart/renderer/xy/StackedXYAreaRenderer:<init>:()V,False,True,6,1.0,5.0,0.9330543933054394,0.16666666666666666,0.02702702702702703,0.07216878364870323,0.2997292176619591
test1170825,org/jfree/data/xy/XIntervalSeriesCollection:<init>:()V,False,True,6,1.0,5.0,0.9330543933054394,0.16666666666666666,0.02702702702702703,0.07216878364870323,0.2997292176619591
testReplaceDataset,org/jfree/data/xy/XYSeriesCollection:getDomainBounds:(Z)Lorg/jfree/data/Range;,False,True,25,3.0,22.0,0.9047876656748715,0.12,0.05555555555555555,0.10606601717798213,0.2966023096021023
testReplaceDataset,org/jfree/data/general/DatasetUtilities:findRangeBounds:(Lorg/jfree/data/xy/XYDataset;)Lorg/jfree/data/Range;,False,True,25,3.0,22.0,0.9047876656748715,0.12,0.05555555555555555,0.10606601717798213,0.2966023096021023
testDrawWithNullInfo,org/jfree/chart/axis/DateAxis$DefaultTimeline:toTimelineValue:(J)J,False,True,15,2.0,13.0,0.9146841673502871,0.13333333333333333,0.044444444444444446,0.09128709291752768,0.29593725951139815
testDrawWithNullInfo,org/jfree/chart/axis/DateAxis$DefaultTimeline:toMillisecond:(J)J,False,True,15,2.0,13.0,0.9146841673502871,0.13333333333333333,0.044444444444444446,0.09128709291752768,0.29593725951139815
testReplaceDataset,org/jfree/chart/plot/CategoryPlot:equals:(Ljava/lang/Object;)Z,False,True,37,4.0,33.0,0.8941459502806736,0.10810810810810811,0.06153846153846154,0.11624763874381928,0.2950100396677656
testReplaceDataset,org/jfree/data/general/DatasetUtilities:findDomainBounds:(Lorg/jfree/data/xy/XYDataset;)Lorg/jfree/data/Range;,False,True,26,3.0,23.0,0.9008887691893348,0.11538461538461539,0.05454545454545454,0.10400628679223047,0.2937062814779088
testSerialization3,org/jfree/chart/axis/CategoryLabelWidthType:readResolve:()Ljava/lang/Object;,False,True,16,2.0,14.0,0.908720456397718,0.125,0.043478260869565216,0.08838834764831843,0.29139676622890043
testEquals,org/jfree/chart/axis/CategoryLabelPositions:equals:(Ljava/lang/Object;)Z,False,True,16,2.0,14.0,0.908720456397718,0.125,0.043478260869565216,0.08838834764831843,0.29139676622890043
testSerialization3,org/jfree/chart/axis/CategoryLabelWidthType:toString:()Ljava/lang/String;,False,True,16,2.0,14.0,0.908720456397718,0.125,0.043478260869565216,0.08838834764831843,0.29139676622890043
testBug2201869,org/jfree/chart/axis/DateTickUnit:dateToString:(Ljava/util/Date;)Ljava/lang/String;,False,True,7,1.0,6.0,0.920726672171759,0.14285714285714285,0.02631578947368421,0.0668153104781061,0.2891787287451731
testGetStart,org/jfree/data/time/Month:getFirstMillisecond:()J,False,True,7,1.0,6.0,0.920726672171759,0.14285714285714285,0.02631578947368421,0.0668153104781061,0.2891787287451731
testDec9999Previous,org/jfree/data/time/Month:equals:(Ljava/lang/Object;)Z,True,False,7,1.0,6.0,0.920726672171759,0.14285714285714285,0.02631578947368421,0.0668153104781061,0.2891787287451731
testDrawWithNullInfo,org/jfree/chart/renderer/category/IntervalBarRenderer:findRangeBounds:(Lorg/jfree/data/category/CategoryDataset;)Lorg/jfree/data/Range;,False,True,7,1.0,6.0,0.920726672171759,0.14285714285714285,0.02631578947368421,0.0668153104781061,0.2891787287451731
testBug2201869,org/jfree/chart/axis/DateAxis:refreshTicksHorizontal:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/ui/RectangleEdge;)Ljava/util/List;,False,True,7,1.0,6.0,0.920726672171759,0.14285714285714285,0.02631578947368421,0.0668153104781061,0.2891787287451731
testEquals,org/jfree/chart/axis/DateTickMarkPosition:equals:(Ljava/lang/Object;)Z,False,True,7,1.0,6.0,0.920726672171759,0.14285714285714285,0.02631578947368421,0.0668153104781061,0.2891787287451731
testDrawWithNullInfo,org/jfree/data/time/DateRange:getLowerMillis:()J,False,True,7,1.0,6.0,0.920726672171759,0.14285714285714285,0.02631578947368421,0.0668153104781061,0.2891787287451731
testBug2201869,org/jfree/chart/axis/DateAxis:refreshTicks:(Ljava/awt/Graphics2D;Lorg/jfree/chart/axis/AxisState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/ui/RectangleEdge;)Ljava/util/List;,False,True,7,1.0,6.0,0.920726672171759,0.14285714285714285,0.02631578947368421,0.0668153104781061,0.2891787287451731
testBug2201869,org/jfree/chart/axis/DateAxis:nextStandardDate:(Ljava/util/Date;Lorg/jfree/chart/axis/DateTickUnit;)Ljava/util/Date;,False,True,7,1.0,6.0,0.920726672171759,0.14285714285714285,0.02631578947368421,0.0668153104781061,0.2891787287451731
testCloning,org/jfree/data/general/Series:setDescription:(Ljava/lang/String;)V,False,True,7,1.0,6.0,0.920726672171759,0.14285714285714285,0.02631578947368421,0.0668153104781061,0.2891787287451731
testDrawWithNullInfo,org/jfree/data/time/DateRange:getUpperMillis:()J,False,True,7,1.0,6.0,0.920726672171759,0.14285714285714285,0.02631578947368421,0.0668153104781061,0.2891787287451731
testSerialization,org/jfree/data/time/TimePeriodAnchor:readResolve:()Ljava/lang/Object;,False,True,7,1.0,6.0,0.920726672171759,0.14285714285714285,0.02631578947368421,0.0668153104781061,0.2891787287451731
testBug2201869,org/jfree/chart/axis/DateAxis:calculateLowestVisibleTickValue:(Lorg/jfree/chart/axis/DateTickUnit;)Ljava/util/Date;,False,True,7,1.0,6.0,0.920726672171759,0.14285714285714285,0.02631578947368421,0.0668153104781061,0.2891787287451731
testCloning,org/jfree/chart/renderer/xy/StackedXYAreaRenderer:<init>:(I)V,False,True,7,1.0,6.0,0.920726672171759,0.14285714285714285,0.02631578947368421,0.0668153104781061,0.2891787287451731
testEquals,org/jfree/chart/axis/DateAxis:equals:(Ljava/lang/Object;)Z,False,True,7,1.0,6.0,0.920726672171759,0.14285714285714285,0.02631578947368421,0.0668153104781061,0.2891787287451731
testBug2201869,org/jfree/chart/axis/DateAxis:getTickUnit:()Lorg/jfree/chart/axis/DateTickUnit;,False,True,7,1.0,6.0,0.920726672171759,0.14285714285714285,0.02631578947368421,0.0668153104781061,0.2891787287451731
testCloning,org/jfree/chart/renderer/xy/StackedXYAreaRenderer:<init>:(ILorg/jfree/chart/labels/XYToolTipGenerator;Lorg/jfree/chart/urls/XYURLGenerator;)V,False,True,7,1.0,6.0,0.920726672171759,0.14285714285714285,0.02631578947368421,0.0668153104781061,0.2891787287451731
testBug2201869,org/jfree/chart/axis/DateAxis:getDateFormatOverride:()Ljava/text/DateFormat;,False,True,7,1.0,6.0,0.920726672171759,0.14285714285714285,0.02631578947368421,0.0668153104781061,0.2891787287451731
testDrawWithNullInfo,org/jfree/chart/labels/IntervalCategoryToolTipGenerator:<init>:(Ljava/lang/String;Ljava/text/DateFormat;)V,False,True,7,1.0,6.0,0.920726672171759,0.14285714285714285,0.02631578947368421,0.0668153104781061,0.2891787287451731
testEquals,org/jfree/chart/renderer/xy/XYAreaRenderer:<init>:(I)V,False,True,7,1.0,6.0,0.920726672171759,0.14285714285714285,0.02631578947368421,0.0668153104781061,0.2891787287451731
testEquals,org/jfree/chart/renderer/xy/XYAreaRenderer:<init>:()V,False,True,7,1.0,6.0,0.920726672171759,0.14285714285714285,0.02631578947368421,0.0668153104781061,0.2891787287451731
testEquals,org/jfree/chart/renderer/xy/XYAreaRenderer:<init>:(ILorg/jfree/chart/labels/XYToolTipGenerator;Lorg/jfree/chart/urls/XYURLGenerator;)V,False,True,17,2.0,15.0,0.902834008097166,0.11764705882352941,0.0425531914893617,0.08574929257125441,0.2871958877453279
testSerialization,org/jfree/chart/plot/DatasetRenderingOrder:equals:(Ljava/lang/Object;)Z,False,True,17,2.0,15.0,0.902834008097166,0.11764705882352941,0.0425531914893617,0.08574929257125441,0.2871958877453279
testSerialization,org/jfree/chart/plot/DatasetRenderingOrder:readResolve:()Ljava/lang/Object;,False,True,17,2.0,15.0,0.902834008097166,0.11764705882352941,0.0425531914893617,0.08574929257125441,0.2871958877453279
testSerialization,org/jfree/chart/plot/DatasetRenderingOrder:toString:()Ljava/lang/String;,False,True,17,2.0,15.0,0.902834008097166,0.11764705882352941,0.0425531914893617,0.08574929257125441,0.2871958877453279
testReplaceDataset,org/jfree/data/general/DatasetUtilities:findRangeBounds:(Lorg/jfree/data/xy/XYDataset;Z)Lorg/jfree/data/Range;,False,True,29,3.0,26.0,0.8893911193831429,0.10344827586206896,0.05172413793103448,0.09847982464479191,0.2857608394552596
testReplaceDataset,org/jfree/chart/plot/CategoryPlot:setDataset:(ILorg/jfree/data/category/CategoryDataset;)V,False,True,29,3.0,26.0,0.8893911193831429,0.10344827586206896,0.05172413793103448,0.09847982464479191,0.2857608394552596
testSerialization3,org/jfree/chart/axis/CategoryLabelWidthType:equals:(Ljava/lang/Object;)Z,False,True,18,2.0,16.0,0.8970233306516493,0.1111111111111111,0.041666666666666664,0.08333333333333333,0.2832836104406901
testSerialization,org/jfree/chart/plot/PlotOrientation:readResolve:()Ljava/lang/Object;,False,True,18,2.0,16.0,0.8970233306516493,0.1111111111111111,0.041666666666666664,0.08333333333333333,0.2832836104406901
testReplaceDataset,org/jfree/data/xy/XYSeries:getMinX:()D,False,True,31,3.0,28.0,0.8818876878460321,0.0967741935483871,0.05,0.09525009525014287,0.28097799416114055
testReplaceDataset,org/jfree/data/xy/XYSeries:getMaxX:()D,False,True,31,3.0,28.0,0.8818876878460321,0.0967741935483871,0.05,0.09525009525014287,0.28097799416114055
testDrawWithNullInfo,org/jfree/chart/renderer/category/BarRenderer:calculateBarW0:(Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/plot/PlotOrientation;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/axis/CategoryAxis;Lorg/jfree/chart/renderer/category/CategoryItemRendererState;II)D,False,True,8,1.0,7.0,0.908720456397718,0.125,0.02564102564102564,0.0625,0.2804653705096859
